entry_id,entry_type,relative_path,symbol_or_route,current_owner,business_semantics,phase4_carrier,classification_status,strategy,target_path,target_capability,blocking_tests,drop_phase,risk,notes
legacy:src/app/runtime/orchestration/repositories/session_repository.py:WorklineSessionRepository,repository,src/app/runtime/orchestration/repositories/session_repository.py,WorklineSessionRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/session_repository.py,WorklineSessionRepository,tests/workline_runtime/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/repositories/timeline_sequence_repository.py:TimelineSequenceRepository,repository,src/app/runtime/orchestration/repositories/timeline_sequence_repository.py,TimelineSequenceRepository,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/repositories/timeline_sequence_repository.py,TimelineSequenceRepository,tests/contracts/workline/test_runtime_timeline_query_contract.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/services/runtime_location_event_service.py:RuntimeLocationEventService,service,src/app/runtime/orchestration/services/runtime_location_event_service.py,RuntimeLocationEventService,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/services/runtime_location_event_service.py,RuntimeLocationEventService,tests/runtime/orchestration/,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/services/trace/timeline_sequence_service.py:<file>,service,src/app/runtime/orchestration/services/trace/timeline_sequence_service.py,<file>,runtime,Phase 10 runtime retain disposition,False,final,retain,src/app/runtime/orchestration/services/trace/timeline_sequence_service.py,allocate_timeline_seq_no,tests/contracts/workline/test_runtime_timeline_query_contract.py,phase10,HIGH,phase10-prelock:runtime:retain
legacy:src/app/runtime/orchestration/__init__.py:<file>,package_export,src/app/runtime/orchestration/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/models/__init__.py:<file>,package_export,src/app/runtime/orchestration/models/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/models/__init__.py,WorklineSession,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/repositories/__init__.py:<file>,package_export,src/app/runtime/orchestration/repositories/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/repositories/__init__.py,RuntimeLocationEventRepository,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/query/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/query/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/query/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/runtime/orchestration/services/trace/__init__.py:<file>,package_export,src/app/runtime/orchestration/services/trace/__init__.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,src/app/runtime/orchestration/services/trace/__init__.py,__all__,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/v1/active_objects.py:<file>,package_export,src/app/workline/v1/active_objects.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/v1/active_objects.py,get_workline_active_objects,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/app/workline/v1/operation.py:<file>,package_export,src/app/workline/v1/operation.py,<file>,workline,Phase 10 runtime switch disposition,False,final,switch,src/app/workline/v1/operation.py,start_workline,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:src/core/outbound_http/contracts.py:OutboundHttpDeliveryState,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpDeliveryState,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpDeliveryState,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpFailureKind,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpFailureKind,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpFailureKind,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpMethod,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpMethod,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpMethod,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpRequest,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpRequest,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpRequest,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpResponseLimits,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpResponseLimits,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpResponseLimits,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpResult,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpResult,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpResult,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/core/outbound_http/contracts.py:OutboundHttpTransport,contract_symbol,src/core/outbound_http/contracts.py,OutboundHttpTransport,core,Phase 10 sys retain disposition,False,final,retain,src/core/outbound_http/contracts.py,OutboundHttpTransport,tests/core/outbound_http/test_contracts.py,phase10,HIGH,phase10-prelock:sys:retain
legacy:src/app/sys/models/__init__.py:<file>,package_export,src/app/sys/models/__init__.py,<file>,sys,Phase 10 sys switch disposition,False,final,switch,src/app/sys/models/__init__.py,AuditLog,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:sys:switch
legacy:src/app/sys/repositories/__init__.py:<file>,package_export,src/app/sys/repositories/__init__.py,<file>,sys,Phase 10 sys switch disposition,False,final,switch,src/app/sys/repositories/__init__.py,audit_log_repository,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:sys:switch
legacy:src/app/sys/services/__init__.py:<file>,package_export,src/app/sys/services/__init__.py,<file>,sys,Phase 10 sys switch disposition,False,final,switch,src/app/sys/services/__init__.py,AuditLogService,tests/architecture/test_legacy_absence_guardrail.py,phase10,HIGH,phase10-prelock:sys:switch
legacy:src/app/wms_adapter/client.py:WmsClient,service,src/app/wms_adapter/client.py,WmsClient,wms_adapter,Phase 10 wms retain disposition,False,final,retain,src/app/wms_adapter/client.py,WmsClient,tests/contracts/wms_adapter/test_client.py,phase10,HIGH,phase10-prelock:wms:retain
legacy:src/app/wms_adapter/inbound_adapter.py:WmsInboundAdapter,service,src/app/wms_adapter/inbound_adapter.py,WmsInboundAdapter,wms_adapter,Phase 10 wms retain disposition,False,final,retain,src/app/wms_adapter/inbound_adapter.py,WmsInboundAdapter,tests/contracts/wms_adapter/,phase10,HIGH,phase10-prelock:wms:retain
legacy:src/app/wms_adapter/inbound_auth.py:WmsInboundAuthPolicy,service,src/app/wms_adapter/inbound_auth.py,WmsInboundAuthPolicy,wms_adapter,Phase 10 wms switch disposition,False,final,switch,src/app/wms_adapter/inbound_auth.py,WmsInboundAuthPolicy,tests/contracts/wms_adapter/,phase10,HIGH,phase10-prelock:wms:switch
legacy:src/app/wms_adapter/transport_adapter.py:<file>,service,src/app/wms_adapter/transport_adapter.py,<file>,wms_adapter,Phase 10 wms retain disposition,False,final,retain,src/app/wms_adapter/transport_adapter.py,WmsTransportAdapter,tests/contracts/wms_adapter/,phase10,HIGH,phase10-prelock:wms:retain
legacy:src/app/wms_integration/__init__.py:<file>,package_export,src/app/wms_integration/__init__.py,<file>,wms_integration,Phase 10 wms retain disposition,False,final,retain,src/app/wms_integration/__init__.py,__all__,tests/runtime/execution/test_wms_confirmation_service.py,phase10,HIGH,phase10-prelock:wms:retain
legacy:src/app/wms_integration/models/__init__.py:<file>,package_export,src/app/wms_integration/models/__init__.py,<file>,wms_integration,Phase 10 wms switch disposition,False,final,switch,src/app/wms_integration/models/__init__.py,__all__,tests/runtime/execution/test_wms_confirmation_service.py,phase10,HIGH,phase10-prelock:wms:switch
legacy:src/app/wms_integration/ports/__init__.py:<file>,package_export,src/app/wms_integration/ports/__init__.py,<file>,wms_integration,Phase 10 wms switch disposition,False,final,switch,src/app/wms_integration/ports/__init__.py,__all__,tests/runtime/execution/test_wms_confirmation_service.py,phase10,HIGH,phase10-prelock:wms:switch
legacy:src/celery_app/tasks/__init__.py:<file>,package_export,src/celery_app/tasks/__init__.py,<file>,celery_app,Phase 10 celery-boot switch disposition,False,final,switch,src/celery_app/tasks/__init__.py,__all__,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:src/celery_app/app.py:<file>,boot_wiring,src/celery_app/app.py,<file>,celery_app,Phase 10 celery-boot switch disposition,False,final,switch,src/celery_app/app.py,celery_app,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:src/celery_app/async_runtime.py:<file>,boot_wiring,src/celery_app/async_runtime.py,<file>,celery_app,Phase 10 celery-boot switch disposition,False,final,switch,src/celery_app/async_runtime.py,celery_async_runtime,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:src/celery_app/config.py:<file>,boot_wiring,src/celery_app/config.py,<file>,celery_app,Phase 10 celery-boot switch disposition,False,final,switch,src/celery_app/config.py,beat_schedule,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:src/register.py:register_init,boot_wiring,src/register.py,register_init,api,Phase 10 celery-boot switch disposition,False,final,switch,src/register.py,register_init,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:src/celery_app/config.py:queue:wms-fulfillment,queue,src/celery_app/config.py,queue:wms-fulfillment,celery_app,Phase 10 celery-boot retain disposition,False,final,retain,src/celery_app/config.py,queue:wms-fulfillment,tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:celery-boot:retain
legacy:docs/architecture/heavy-test-impact.toml:<file>,current_wiring,docs/architecture/heavy-test-impact.toml,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,docs/architecture/heavy-test-impact.toml,file:docs/architecture/heavy-test-impact.toml,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:scripts/architecture-guardrails.sh:<file>,current_wiring,scripts/architecture-guardrails.sh,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,scripts/architecture-guardrails.sh,file:scripts/architecture-guardrails.sh,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:scripts/data/reset_runtime_data.py:<file>,current_wiring,scripts/data/reset_runtime_data.py,<file>,runtime,Phase 10 runtime switch disposition,False,final,switch,scripts/data/reset_runtime_data.py,reset_runtime_data,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:runtime:switch
legacy:scripts/dev-env.sh:<file>,current_wiring,scripts/dev-env.sh,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,scripts/dev-env.sh,file:scripts/dev-env.sh,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:scripts/git-quality-gate.sh:<file>,current_wiring,scripts/git-quality-gate.sh,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,scripts/git-quality-gate.sh,file:scripts/git-quality-gate.sh,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:scripts/run_selected_heavy_local.sh:<file>,current_wiring,scripts/run_selected_heavy_local.sh,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,scripts/run_selected_heavy_local.sh,file:scripts/run_selected_heavy_local.sh,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:src/core/conf.py:<file>,current_wiring,src/core/conf.py,<file>,core,Phase 10 deployment switch disposition,False,final,switch,src/core/conf.py,Settings,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:src/core/task_queue_gateway.py:<file>,current_wiring,src/core/task_queue_gateway.py,<file>,core,Phase 10 celery-boot switch disposition,False,final,switch,src/core/task_queue_gateway.py,CeleryTaskQueueGateway,tests/architecture/test_cleanup_matrix_guardrail.py,phase10,HIGH,phase10-prelock:celery-boot:switch
legacy:.env.dev:<file>,deployment,.env.dev,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,.env.dev,file:.env.dev,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:.env.prod:<file>,deployment,.env.prod,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,.env.prod,file:.env.prod,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:.env.test:<file>,deployment,.env.test,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,.env.test,file:.env.test,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:Jenkinsfile.backend-ci:<file>,deployment,Jenkinsfile.backend-ci,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,Jenkinsfile.backend-ci,file:Jenkinsfile.backend-ci,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:Jenkinsfile.test-deploy:<file>,deployment,Jenkinsfile.test-deploy,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,Jenkinsfile.test-deploy,file:Jenkinsfile.test-deploy,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:docker-compose.deploy.yml:<file>,deployment,docker-compose.deploy.yml,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,docker-compose.deploy.yml,file:docker-compose.deploy.yml,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:docker-compose.frontend.yml:<file>,deployment,docker-compose.frontend.yml,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,docker-compose.frontend.yml,file:docker-compose.frontend.yml,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:docker-compose.test-deploy.yml:<file>,deployment,docker-compose.test-deploy.yml,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,docker-compose.test-deploy.yml,file:docker-compose.test-deploy.yml,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:docker-compose.yml:<file>,deployment,docker-compose.yml,<file>,deployment,Phase 10 deployment switch disposition,False,final,switch,docker-compose.yml,file:docker-compose.yml,tests/deployment/test_execution_worker_startup.py;tests/deployment/test_wms_confirmation_dispatcher.py,phase10,HIGH,phase10-prelock:deployment:switch
legacy:Jenkinsfile.release-checker-ci:<file>,deployment,Jenkinsfile.release-checker-ci,<file>,deployment,Phase 10 deployment retain disposition,False,final,retain,Jenkinsfile.release-checker-ci,file:Jenkinsfile.release-checker-ci,tests/deployment/,phase10,MEDIUM,phase10-prelock:deployment:retain
legacy:docker-compose.wms-acceptance.yml:<file>,deployment,docker-compose.wms-acceptance.yml,<file>,deployment,Phase 10 deployment retain disposition,False,final,retain,docker-compose.wms-acceptance.yml,file:docker-compose.wms-acceptance.yml,tests/deployment/test_docker_compose_mock_urls.py,phase10,MEDIUM,phase10-prelock:deployment:retain
legacy:src/app/runtime/orchestration/workline_runtime_status_projection.py:WorklineRuntimeStatusProjection,model,src/app/runtime/orchestration/workline_runtime_status_projection.py,WorklineRuntimeStatusProjection,runtime,Phase 10 schema-deferred schema-deferred disposition,False,final,schema-deferred,migrations/env.py,wes_runtime.workline_runtime_status_projections,tests/architecture/test_runtime_status_owner_guardrail.py,phase11-schema,HIGH,phase10-prelock:schema-deferred:schema-deferred
